time,y,x,vd
UTC,m,m,seconds
2018-05-01T00:00:00Z,7034500.0,-622500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-602500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-582500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-562500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-542500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-522500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-502500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-482500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-462500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-442500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-422500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-402500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-382500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-362500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-342500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-322500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-302500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-282500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-262500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-242500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-222500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-202500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-182500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-162500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-142500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-122500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-102500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-82500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-62500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-42500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-22500.0,NaN
2018-05-01T00:00:00Z,7034500.0,-2500.0,NaN
2018-05-01T00:00:00Z,7034500.0,17500.0,NaN
2018-05-01T00:00:00Z,7034500.0,37500.0,NaN
2018-05-01T00:00:00Z,7034500.0,57500.0,NaN
2018-05-01T00:00:00Z,7034500.0,77500.0,NaN
2018-05-01T00:00:00Z,7034500.0,97500.0,NaN
2018-05-01T00:00:00Z,7034500.0,117500.0,NaN
2018-05-01T00:00:00Z,7034500.0,137500.0,NaN
2018-05-01T00:00:00Z,7034500.0,157500.0,NaN
2018-05-01T00:00:00Z,7034500.0,177500.0,NaN
2018-05-01T00:00:00Z,7034500.0,197500.0,NaN
2018-05-01T00:00:00Z,7034500.0,217500.0,NaN
2018-05-01T00:00:00Z,7034500.0,237500.0,NaN
2018-05-01T00:00:00Z,7034500.0,257500.0,NaN
2018-05-01T00:00:00Z,7034500.0,277500.0,NaN
2018-05-01T00:00:00Z,7034500.0,297500.0,NaN
2018-05-01T00:00:00Z,7034500.0,317500.0,NaN
2018-05-01T00:00:00Z,7034500.0,337500.0,NaN
2018-05-01T00:00:00Z,7034500.0,357500.0,NaN
2018-05-01T00:00:00Z,7034500.0,377500.0,NaN
